Campaign,Time,Operating mode,State,Cooler current [A],Header pressure [bar],Feed speed [rpm],Outlet valve position [%],Line 2 density [kg/m3],Mixer density [kg/m3],Mixer analyser [mg/l],Cooler speed [rpm],Tank density [kg/m3],Pump current [A],Total speed [rpm],Tank counter [pcs],Mixer speed [rpm],Mixer valve position [%],Reactor temperature [°C]
16,1782953672,boost,normal,7887.97,1.456,-82.0196,21,134.251,44.0813,6.00883,-0.0983411,13.3777,-0.021617,97.6817,102.5,15.2806,35.7,111.031
16,1782953693,boost,normal,7984.81,1.46688,-211.807,21,127.473,43.9138,6.00883,-0.0929575,13.8888,-0.059728,95.5236,97.5,14.6692,35.7,109.405
16,1782953714,boost,normal,8003.04,1.49573,-179.983,21,125.289,43.8735,6.00883,-0.102047,14.0794,-0.0709588,96.9258,100,14.9605,35.7,111.001
16,1782953732,boost,normal,7930.1,1.43668,-149.422,21,144.636,43.716,6.00883,-0.130188,14.0745,-0.0438108,99.4313,97.5,14.8863,35.7,113.518
16,1782953748,boost,normal,8124.05,1.38379,-79.4714,21,137.58,43.9393,6.00883,-0.155473,14.3467,-0.0531625,97.977,97.5,14.789,35.7,112.312
16,1782953768,boost,normal,8082.36,1.42284,-120.813,21,138.481,44.0795,6.00883,-0.119024,14.4685,-0.0914131,96.6749,100,14.7682,35.7,111.124
16,1782953786,boost,normal,8032.61,1.40086,-174.368,21,151.968,43.439,6.13089,-0.110425,13.788,-0.107116,97.2279,95,14.8223,35.7,111.011
16,1782953810,boost,normal,8124.12,1.39421,-190.453,21,164.506,43.9685,6.13089,-0.09792,13.8902,-0.0810215,95.4601,100,15.3803,35.7,109.318
16,1782953832,boost,normal,8237.7,1.43617,-219.133,21,162.454,44.2653,6.13089,-0.129953,13.9776,-0.0851475,98.5848,100,14.996,35.7,112.553
16,1782953848,boost,normal,8050.7,1.43092,-131.311,21,159.537,42.5712,6.13089,-0.149414,14.278,-0.127086,97.1187,97.5,15.0934,35.7,111.384
16,1782953863,boost,normal,7932.39,1.43699,-178.186,21,162.429,43.5328,6.13089,-0.130921,14.0452,-0.123824,98.105,100,14.6974,35.7,112.16
16,1782953883,boost,normal,8015.23,1.38245,-187.608,21,148.77,44.0183,6.13089,-0.0804874,14.2402,-0.0877238,93.7814,100,15.0808,35.7,108.002
16,1782953904,boost,normal,8174.16,1.41387,-195.887,21,146.451,43.8567,6.13089,-0.0776837,13.9404,-0.100203,95.4817,97.5,15.6013,35.7,109.417
16,1782953925,boost,normal,8202.92,1.41584,-192.16,21,157.354,42.8476,6.13089,-0.0960293,13.7572,-0.101977,96.3821,97.5,15.7557,35.7,110.139
16,1782953941,boost,normal,8245.29,1.42059,-208.352,21,160.716,43.8455,6.13089,-0.147048,14.131,-0.0880964,97.3438,97.5,15.2315,35.7,111.477
16,1782953962,boost,normal,8088.23,1.43183,-63.938,21,153.856,43.0615,6.13089,-0.140959,13.6883,-0.0942233,99.1456,97.5,14.3754,35.7,112.85
16,1782953982,boost,normal,7783.43,1.41075,-140.668,21,159.155,45.1748,6.13089,-0.136927,13.5729,-0.0952503,99.6119,100,14.5539,35.7,113.178
16,1782954001,boost,normal,7850.78,1.44812,-365.824,21,154.524,44.0213,6.43653,-0.139989,13.8767,-0.109395,98.0377,100,14.8557,44.9,111.902
16,1782954022,boost,normal,7798.77,1.44449,-283.116,21,144.919,44.2576,6.43653,-0.0982626,13.5527,-0.103412,93.7108,102.5,16.3488,44.9,107.267
16,1782954045,boost,normal,7741.02,1.43707,-267.471,21,157.099,44.2458,6.43653,-0.0948921,13.7318,-0.0803807,94.2056,100,16.1047,44.9,107.928
16,1782954067,boost,normal,7670.81,1.47031,-398.43,21,149.037,43.6442,6.43653,-0.143022,13.5633,-0.0269226,97.6146,100,16.1578,44.9,111.169
16,1782954083,boost,normal,7590.93,1.43951,-371.1,21,153.163,43.6199,6.43653,-0.205324,13.5288,-0.082796,104.118,100,16.3739,44.9,117.646
16,1782954103,boost,normal,7536.43,1.48794,-472.467,21,151.373,44.5242,6.43653,-0.119117,13.6607,-0.0770887,94.9981,97.5,16.4686,44.9,108.665
16,1782954129,boost,normal,7635.36,1.49283,-482.212,21,140.547,44.0816,6.43653,-0.078111,13.6516,-0.0880642,95.643,100,16.6081,44.9,109.281
16,1782954142,boost,normal,7760.16,1.46886,-354.936,21,149.844,44.0811,6.43653,-0.140443,13.5584,-0.105542,100.867,97.5,16.9816,44.9,114.423
16,1782954165,boost,normal,7778.94,1.45831,-283.157,21,149.115,43.4909,6.43653,-0.106181,13.3592,-0.0581495,97.2752,97.5,16.3479,44.9,110.608
16,1782954188,boost,normal,7949.25,1.464,-203.294,21,140.161,43.0521,6.43653,-0.105139,13.4696,-0.0617143,96.8094,97.5,16.0278,44.9,110.301
16,1782954207,boost,normal,7799.09,1.48482,-170.523,21,145.548,44.2521,6.43653,-0.227985,13.5223,-0.0827233,104.09,97.5,15.9886,44.9,117.604
16,1782954228,boost,normal,7838.35,1.46884,-364.338,21,140.169,42.0923,6.72241,-0.177483,13.9753,-0.0749869,101.245,97.5,15.2028,44.9,115.225
16,1782954250,boost,normal,7843.81,1.49142,-341.445,21,140.809,43.9646,6.72241,-0.187827,14.1809,-0.0791805,102.884,97.5,15.6603,44.9,117.076
16,1782954273,boost,normal,7865.9,1.41894,-284.444,21,140.221,44.1682,6.72241,-0.16358,14.3215,-0.0359292,99.2162,97.5,15.6417,44.9,113.546
16,1782954294,boost,normal,8008.12,1.41314,-281.681,21,137.912,43.5825,6.72241,-0.123157,14.4727,-0.054876,98.3185,97.5,15.157,44.9,112.808
16,1782954313,boost,normal,8059.47,1.39811,-93.5163,21,146.243,44.0606,6.72241,-0.121323,14.0996,-0.0623403,96.7556,100,15.2869,44.9,110.845
16,1782954335,boost,normal,8165.39,1.41411,-61.7142,30.8,152.018,42.3725,6.72241,-0.0771137,14.319,-0.0395135,93.6019,97.5,15.2407,44.9,107.908
16,1782954355,boost,normal,8050.63,1.45213,-81.7956,30.8,149.26,42.2018,6.72241,-0.100361,14.4372,-0.0792325,96.8657,97.5,14.9345,44.9,111.324
16,1782954371,boost,normal,7727.88,1.40655,-216.86,30.8,168.36,42.409,6.72241,-0.216791,14.572,-0.085,105.091,100,14.8749,44.9,119.659
16,1782954383,boost,normal,7780.63,1.39692,-360.635,30.8,161.353,42.4139,6.72241,-0.197966,14.8082,-0.0385518,103.236,102.5,15.2273,44.9,118.059
16,1782954402,boost,normal,7724.47,1.40666,-429.85,30.8,147.556,42.9468,6.72241,-0.215551,14.6688,-0.0645449,103.109,102.5,16.6351,44.9,117.794
16,1782954420,boost,normal,7669.96,1.39422,-394.305,30.8,155.637,42.4132,6.72241,-0.187721,14.6048,-0.0434923,102.403,102.5,16.8089,44.9,117.004
16,1782954437,boost,normal,7726.4,1.42241,-423.315,30.8,161.082,43.2625,7.33841,-0.0666848,15.0539,-0.0359861,91.7362,102.5,17.2199,44.9,106.765
16,1782954452,boost,normal,7807.27,1.39393,-397.19,30.8,157.455,42.8798,7.33841,-0.045585,15.135,-0.0303304,91.911,100,17.088,44.9,107.049
16,1782954470,boost,normal,7762.69,1.35703,-316.209,30.8,163.52,42.6967,7.33841,-0.0541092,15.6543,-0.0379618,91.875,102.5,17.2885,44.9,
16,1782954489,boost,normal,7802.11,1.35563,-412.529,30.8,163.033,41.4959,7.33841,-0.14833,15.7559,-0.0492606,97.0656,100,16.4562,44.9,112.813
16,1782954505,boost,normal,7969.14,1.28966,-514.882,30.8,151.382,41.2815,7.33841,-0.123592,15.9412,-0.0155425,95.5956,105,16.9979,44.9,111.566
16,1782954522,boost,normal,8304.46,1.30089,-475.085,30.8,160.726,42.3508,7.33841,-0.144378,15.6904,-0.0293315,98.2185,102.5,17.0951,44.9,113.877
16,1782954542,boost,normal,8325.73,1.28501,-377.812,30.8,160.31,41.3438,7.33841,-0.118972,15.5078,-0.0187784,95.4678,102.5,16.6583,44.9,110.99
16,1782954559,boost,normal,8387.32,1.29352,-358.332,30.8,170.041,41.5291,7.33841,-0.149989,15.6143,0.0148967,97.0461,102.5,15.8348,44.9,112.654
16,1782954579,boost,normal,8268.94,1.31867,-343.442,30.8,175.978,40.7392,7.33841,-0.113891,15.5928,0.0559278,93.4144,105,15.4181,44.9,109.037
16,1782954597,boost,normal,8299.55,1.31534,-345.741,30.8,173.457,41.0567,7.33841,-0.102935,15.1851,0.0536064,94.145,100,15.2611,44.9,109.317
16,1782954618,boost,normal,8309.38,1.29414,-210.486,30.8,177.821,41.2487,7.33841,-0.112518,14.701,0.0593074,96.4845,102.5,15.951,44.9,111.166
16,1782954637,boost,normal,8268.83,1.36696,-122.661,30.8,172.586,41.0248,6.24436,-0.189714,14.765,0.0418379,101.376,105,15.4382,44.9,116.148
16,1782954653,boost,normal,8267.33,1.38322,-264.069,30.8,169.214,40.4931,6.24436,-0.23506,14.5586,0.0318425,105.62,102.5,15.3144,44.9,120.17
16,1782954676,boost,normal,8217.86,1.3739,-114.209,30.8,164.493,41.1015,6.24436,-0.214564,14.5727,0.0536407,104.055,102.5,15.4263,44.9,118.638
16,1782954699,boost,normal,8350.1,1.41811,-88.3587,30.8,159.858,42.1284,6.24436,-0.186957,14.8653,0.0602053,102.951,102.5,15.1039,44.9,117.843
16,1782954719,boost,normal,8285.99,1.39365,4.39532,30.8,142.668,41.3065,6.24436,-0.234626,14.7781,0.0891715,105.14,105,14.8294,44.9,119.905
16,1782954737,boost,normal,8268.14,1.36982,-66.0274,30.8,152.981,39.9427,6.24436,-0.179387,14.7291,0.0907,102.491,105,14.1175,44.9,117.226
16,1782954758,boost,normal,8440.66,1.38035,-46.5055,30.8,152.09,40.4702,6.24436,-0.0951042,14.9658,0.0963425,95.9239,105,14.2583,44.9,110.868
16,1782954776,boost,normal,8566.09,1.37903,-47.5634,30.8,148.389,41.789,6.24436,-0.0663768,14.9107,0.0638621,93.7165,102.5,14.3247,44.9,108.612
16,1782954803,boost,normal,8315.48,1.37898,70.4138,30.8,139.64,41.5369,6.24436,-0.154632,14.914,0.0225312,98.9122,105,13.6415,44.9,113.844
16,1782954824,boost,normal,8428.05,1.37705,-47.4124,30.8,140.981,42.13,6.24436,-0.0780461,15.1269,0.0508284,94.1763,102.5,13.3264,44.9,109.313
16,1782954838,boost,normal,8244.82,1.37997,-229.449,30.8,154.648,41.4928,6.24436,-0.091926,15.0406,0.110832,95.1818,100,14.1116,44.9,110.237
16,1782954856,boost,normal,8045.93,1.36845,-226.27,30.8,152.464,40.5127,6.20849,-0.0579857,14.8854,0.101206,90.0672,105,13.8091,44.9,104.962
16,1782954874,boost,normal,8158.48,1.36448,-299.536,30.8,149.811,41.7388,6.20849,-0.0891176,14.7377,0.0352032,94.5742,102.5,14.6144,44.9,109.3
16,1782954896,boost,normal,8067.33,1.37246,-301.036,30.8,145.825,41.2454,6.20849,-0.0754936,14.7867,0.0319305,92.9698,102.5,15.8393,44.9,107.772
16,1782954915,boost,normal,8058.57,1.36052,-262.015,30.8,156.105,40.5407,6.20849,-0.099184,14.6863,0.0231481,96.9848,102.5,15.4487,44.9,111.68
16,1782954933,boost,normal,8037.89,1.3691,-444.657,30.8,158.726,40.9568,6.20849,-0.131759,14.7748,0.0538303,94.607,100,15.8671,44.9,109.364
16,1782954952,boost,normal,7889.19,1.44318,-423.784,30.8,148.815,42.0426,6.20849,-0.131765,14.6241,0.0790276,96.837,102.5,15.8973,44.9,111.483
16,1782954967,boost,normal,7815.58,1.37559,-584.227,30.8,154.92,41.8383,6.20849,-0.22833,14.3614,0.0556975,107.346,105,15.9083,44.9,121.697
16,1782954987,boost,normal,7893.47,1.39954,-509.512,30.8,147.464,41.6196,6.20849,-0.215284,14.4243,0.0703491,103.782,102.5,16.5268,44.9,118.197
16,1782955008,boost,normal,7879.42,1.44316,-434.659,30.8,142.479,41.8381,6.20849,-0.179497,14.0142,0.0576768,101.074,102.5,16.681,44.9,115.091
16,1782955024,boost,normal,7712.05,1.40537,-425.954,30.8,152.642,41.336,6.20849,-0.164833,14.1255,0.0944259,98.2798,105,16.5572,44.9,112.402
16,1782955044,boost,normal,7748.34,1.44952,-440.243,30.8,145.856,42.6599,6.20849,-0.105625,14.1542,0.055476,96.7936,102.5,16.4477,44.9,110.956
16,1782955067,boost,normal,7707.89,1.42823,-483.983,30.8,143.003,41.4417,6.61031,-0.25217,14.1207,0.0494631,108.673,102.5,16.5785,31.2,122.808
16,1782955084,boost,normal,7778.48,1.46521,-539.789,30.8,142.841,42.211,6.61031,-0.234028,14.0153,0.0574909,107.925,100,16.7124,31.2,121.922
16,1782955106,boost,normal,7678.02,1.46758,-544.082,30.8,127.701,42.1604,6.61031,-0.290025,13.9358,0.031285,112.663,105,16.3269,31.2,126.622
16,1782955129,boost,normal,7827.05,1.46717,-479.151,30.8,143.853,41.3376,6.61031,-0.240337,14.1352,-0.00449594,105.08,102.5,16.2941,31.2,119.205
16,1782955153,boost,normal,7887.39,1.48834,-454.904,30.8,144.476,40.5619,6.61031,-0.230547,14.3916,-0.0107403,103.823,105,16.3529,31.2,118.205
16,1782955174,boost,normal,7809.67,1.45848,-416.316,30.8,140.602,42.0876,6.61031,-0.184846,14.3018,-0.0390471,101.939,100,16.5064,31.2,116.263
16,1782955194,boost,normal,7748.34,1.43176,-398.769,30.8,129.676,43.1843,6.61031,-0.199635,14.4276,-0.0460556,101.593,102.5,15.7405,31.2,116.032
16,1782955212,boost,normal,7971.24,1.43243,-567.342,30.8,129.089,42.4972,6.61031,-0.207811,13.9795,-0.0142402,106.728,105,16.1525,31.2,120.704
16,1782955232,boost,normal,7773.65,1.39684,-502.184,30.8,132.68,42.9741,6.61031,-0.284043,13.958,-0.0019664,109.641,105,16.8312,31.2,123.585
16,1782955249,boost,normal,7663.78,1.46996,-486.739,30.8,151.322,42.6131,6.61031,-0.291204,14.5959,-0.0106691,108.685,102.5,16.0159,31.2,123.282
16,1782955272,boost,normal,7690.02,1.44663,-577.032,30.8,150.53,42.5387,6.61031,-0.252717,14.423,-0.0182733,106.762,102.5,16.9264,31.2,121.178
16,1782955296,boost,normal,7700.35,1.38263,-605.343,30.8,152.194,41.9989,7.29656,-0.20849,14.426,-0.0489444,105.778,102.5,17.6219,31.2,120.191
16,1782955315,boost,normal,8017.27,1.39011,-575.019,30.8,140.632,43.6972,7.29656,-0.22232,14.255,-0.0440922,104.614,100,16.964,31.2,
16,1782955338,boost,normal,8058.33,1.42055,-429.781,30.8,149.512,43.4653,7.29656,-0.181142,14.354,-0.033177,105.051,102.5,17.0366,31.2,119.398
16,1782955362,boost,normal,7930.79,1.42641,-406.499,30.8,157.168,44.5722,7.29656,-0.248238,14.1495,-0.0290007,107.169,102.5,16.0449,31.2,121.323
16,1782955387,boost,normal,7906.76,1.39663,-493.641,30.8,163.166,43.2502,7.29656,-0.264456,14.3602,-0.0366213,106.754,102.5,15.495,31.2,121.121
16,1782955405,boost,normal,7943.08,1.45299,-483.964,30.8,152.648,44.5576,7.29656,-0.190773,14.5884,-0.0504095,101.345,102.5,16.2499,31.2,115.945
16,1782955426,boost,normal,7818.41,1.43847,-513.088,30.8,160.371,45.2422,7.29656,-0.177589,14.3191,-0.0904099,103.218,102.5,16.407,31.2,117.54
16,1782955452,boost,normal,7779.33,1.40965,-559.47,30.8,160.218,44.4987,7.29656,-0.273191,14.0416,-0.0466641,109.305,102.5,16.1781,31.2,123.342
16,1782955472,boost,normal,7768.26,1.44912,-545.048,30.8,155.066,45.995,7.29656,-0.264981,13.8584,-0.0955422,108.829,100,16.8213,31.2,122.649
16,1782955492,boost,normal,7741.77,1.4494,-541.41,30.8,164.994,45.0175,7.29656,-0.219351,13.8998,-0.111106,105.434,97.5,16.9515,31.2,119.335
16,1782955519,boost,normal,7778.61,1.47594,-475.595,30.8,170.738,44.7671,7.29656,-0.228218,14.4152,-0.140833,106.754,97.5,17.2885,31.2,121.159
16,1782955535,boost,normal,7566.16,1.43378,-449.374,30.8,180.551,44.8229,7.61801,-0.261149,14.2009,-0.157113,107.635,97.5,17.0537,31.2,121.818
16,1782955558,boost,normal,7553.25,1.40615,-512.873,30.8,170.363,45.4519,7.61801,-0.214777,13.8692,-0.14316,107.485,97.5,16.6314,31.2,121.364
16,1782955581,boost,normal,7569.07,1.44688,-620.73,30.8,159.99,44.9576,7.61801,-0.312767,13.7971,-0.205669,110.379,100,17.4772,31.2,124.181
16,1782955603,boost,normal,7715.44,1.45028,-646.499,30.8,161.499,46.0617,7.61801,-0.273659,13.8967,-0.198135,109.107,97.5,18.057,31.2,123.026
16,1782955623,boost,normal,7692.2,1.4443,-531.718,30.8,174.679,45.076,7.61801,-0.20627,13.7624,-0.169398,105.671,100,17.9304,31.2,
16,1782955647,boost,normal,7711.99,1.43888,-537.85,30.8,168.907,45.4206,7.61801,-0.198114,13.764,-0.178457,104.376,97.5,17.0192,31.2,118.119
16,1782955667,boost,normal,7531.28,1.47726,-565.612,30.8,169.14,46.8756,7.61801,-0.18032,14.1203,-0.155239,103.125,100,16.9307,31.2,117.235
16,1782955687,boost,normal,7776.18,1.46783,-657.831,30.8,160.392,46.3598,7.61801,-0.178297,14.4244,-0.147125,100.855,97.5,17.1024,31.2,115.277
16,1782955705,boost,normal,7800.76,1.4316,-544.174,30.8,161.448,46.4345,7.61801,-0.162673,14.2161,-0.206364,103.109,97.5,17.6116,31.2,117.319
16,1782955719,boost,normal,7935.48,1.42552,-435.194,30.8,170.194,46.2366,7.61801,-0.230983,14.2763,-0.152724,104.379,95,16.6895,31.2,118.682
16,1782955737,boost,normal,8055.92,1.44619,-429.254,30.8,159.528,46.3275,7.61801,-0.225146,14.0326,-0.185008,106.074,95,15.9445,31.2,120.115
16,1782955757,boost,normal,8110.78,1.41688,-300.894,30.8,176.497,46.9835,6.51234,-0.260335,14.1138,-0.235308,106.147,100,15.8872,31.2,120.267
16,1782955781,boost,normal,8275.96,1.43874,-218.555,68.9,178.572,46.9042,6.51234,-0.234718,14.2609,-0.236179,106.267,100,15.3056,31.2,120.517
16,1782955802,boost,normal,8168.04,1.57326,-203.834,68.9,178.046,47.3095,6.51234,-0.272514,14.0117,-0.243238,107.945,97.5,14.8711,31.2,121.972
16,1782955816,boost,normal,8096.39,1.57236,-219.283,68.9,183.031,46.2209,6.51234,-0.258383,14.1142,-0.212675,107.173,105,14.5066,31.2,121.296
16,1782955831,boost,normal,8338.06,1.58608,-314.285,68.9,177.54,46.0113,6.51234,-0.245105,14.2153,-0.236115,107.609,105,14.6016,31.2,121.83
16,1782955850,boost,normal,8311.63,1.61414,-169.738,68.9,177.596,45.7962,6.51234,-0.262386,13.6319,-0.269736,108.647,105,14.8076,31.2,122.296
16,1782955869,boost,normal,8187.86,1.64446,-117.349,68.9,173.871,45.4574,6.51234,-0.227576,13.8147,-0.253274,105.843,107.5,13.8504,31.2,119.671
16,1782955887,boost,normal,8186.59,1.65671,-153.144,68.9,167.024,45.4542,6.51234,-0.205724,13.8596,-0.240375,104.777,105,13.8638,31.2,118.641
16,1782955906,boost,normal,8043.33,1.60269,-41.2455,68.9,160.572,45.5481,6.51234,-0.176818,14.3683,-0.229669,102.916,107.5,13.8901,31.2,117.284
16,1782955930,boost,normal,7986.08,1.62065,-213.417,68.9,151.579,45.3913,6.51234,-0.190514,14.143,-0.203324,100.761,107.5,13.8172,31.2,114.905
16,1782955948,boost,normal,8016.81,1.60461,-266.111,68.9,147.074,46.2539,6.51234,-0.151731,13.8182,-0.214906,101.085,107.5,14.3173,31.2,114.887
16,1782955966,boost,normal,8123.49,1.62429,-271.23,68.9,149.176,46.2835,6.1766,-0.220317,13.7312,-0.217077,105.978,107.5,14.7908,31.2,119.713
16,1782955983,boost,normal,8034.43,1.65368,-249.216,68.9,159.14,47.1185,6.1766,-0.199733,13.9378,-0.197494,106.493,107.5,14.6604,31.2,120.428
16,1782956003,boost,normal,8131.85,1.63277,-232.688,68.9,163.887,47.4579,6.1766,-0.170379,14.6054,-0.155895,101.937,107.5,14.402,31.2,116.56
16,1782956023,boost,normal,8180.34,1.63286,-262.027,68.9,153.127,46.1982,6.1766,-0.193173,14.2248,-0.168856,102.681,107.5,14.4913,31.2,116.917
16,1782956043,boost,normal,8257.24,1.57172,-295.476,68.9,154.796,46.8863,6.1766,-0.176934,13.9923,-0.214613,99.4978,107.5,13.9217,31.2,113.478
16,1782956059,boost,normal,8427.32,1.59553,-307.043,68.9,163.447,46.366,6.1766,-0.222945,13.9827,-0.2215,104.197,102.5,13.9076,31.2,118.17
16,1782956077,boost,normal,8323.12,1.61627,-221.491,68.9,166.229,46.6766,6.1766,-0.216738,14.067,-0.283128,102.949,105,13.5625,31.2,117.027
16,1782956091,boost,normal,8407.91,1.60736,-251.531,68.9,180.34,47.0211,6.1766,-0.222215,14.5931,-0.27504,104.936,105,13.3321,31.2,119.542
16,1782956113,boost,normal,8405.66,1.60396,-75.0229,68.9,172.966,45.8492,6.1766,-0.187544,14.2819,-0.25521,104.389,107.5,13.7104,31.2,118.655
16,1782956137,boost,normal,8317.15,1.59799,-56.8456,68.9,170.544,47.2079,6.1766,-0.167393,14.2108,-0.258447,101.662,102.5,13.0481,31.2,115.863
16,1782956157,boost,normal,8252.15,1.60756,-69.4954,68.9,173.57,46.2047,6.1766,-0.235761,14.1452,-0.266811,107.766,105,13.1155,31.2,121.88
16,1782956180,boost,normal,8221.12,1.57765,-76.3825,68.9,168.551,45.4911,6.34585,-0.34691,14.1545,-0.280348,111.878,105,13.6398,49.8,126.037
16,1782956200,boost,normal,7900.97,1.60972,-122.716,68.9,171.622,46.6995,6.34585,-0.343553,14.386,-0.307645,113.849,105,13.9938,49.8,128.22
16,1782956219,boost,normal,8034.7,1.62225,-324.526,68.9,159.135,46.1403,6.34585,-0.322683,14.2776,-0.254859,113.997,107.5,13.9592,49.8,128.286
16,1782956237,boost,normal,7875.45,1.60233,-267.494,68.9,161.506,46.0301,6.34585,-0.296566,14.8593,-0.166557,111.197,105,15.7161,49.8,126.044
16,1782956251,boost,normal,7928.77,1.5779,-193.543,68.9,167.44,47.4238,6.34585,-0.249545,15.2499,-0.151583,105.707,105,14.9801,49.8,120.964
16,1782956273,boost,normal,7949.1,1.50911,-286.521,68.9,159.657,46.0528,6.34585,-0.222494,14.9428,-0.140747,102.288,107.5,15.0305,49.8,117.218
16,1782956291,boost,normal,8013.97,1.51889,-313.966,68.9,168.838,46.6206,6.34585,-0.155011,14.9153,-0.178848,98.1997,105,15.0123,49.8,113.117
16,1782956312,boost,normal,8291.67,1.50433,-334.716,68.9,172.092,46.5952,6.34585,-0.151147,14.6861,-0.144674,97.3061,105,15.1279,49.8,
16,1782956331,boost,normal,8196.37,1.50645,-157.083,68.9,184.149,46.356,6.34585,-0.170815,14.5991,-0.182632,100.532,105,15.56,49.8,115.147
16,1782956349,boost,normal,8103.76,1.54575,-249.521,68.9,198.322,47.0492,6.34585,-0.171006,14.8958,-0.186197,100.431,107.5,14.5603,49.8,115.388
16,1782956370,boost,normal,8073.48,1.54596,-298.637,68.9,188.545,45.4674,6.34585,-0.185048,14.816,-0.172814,99.4323,107.5,14.5783,49.8,114.256
16,1782956392,boost,normal,7996.67,1.51196,-285.485,68.9,195.378,45.9344,6.28747,-0.182194,14.6793,-0.175782,99.0704,105,15.2415,49.8,113.756
16,1782956412,boost,normal,8284.39,1.53943,-312.473,68.9,181.847,45.6775,6.28747,-0.198326,14.2415,-0.199636,103.207,105,15.3113,49.8,117.478
16,1782956430,boost,normal,8279.57,1.57709,-142.059,68.9,179.272,45.1116,6.28747,-0.238726,14.1739,-0.190401,107.508,107.5,15.3164,49.8,121.694
16,1782956451,boost,normal,8018.52,1.60202,-184.754,68.9,179.361,46.0811,6.28747,-0.233102,14.1431,-0.181906,105.714,105,13.9614,49.8,119.853
16,1782956475,boost,normal,7792.53,1.5938,-238.466,68.9,178.587,45.3926,6.28747,-0.142556,14.5087,-0.17828,101.205,107.5,13.8838,49.8,115.679
16,1782956495,boost,normal,7873.53,1.61318,-275.715,68.9,169.051,43.955,6.28747,-0.218993,14.5105,-0.153474,104.968,107.5,15.1892,49.8,119.48
16,1782956513,boost,normal,7973.27,1.58838,-203.026,68.9,160.674,45.05,6.28747,-0.207224,15.0721,-0.170478,103.826,107.5,15.5487,49.8,118.923
16,1782956532,boost,normal,8063.78,1.56574,-172.145,68.9,156.643,45.2681,6.28747,-0.187183,15.4329,-0.115596,99.8874,107.5,15.2248,49.8,115.327
16,1782956552,boost,normal,7940.16,1.48271,-182.457,68.9,159.586,44.7469,6.28747,-0.241187,15.5383,-0.15758,105.266,107.5,14.6296,49.8,120.784
16,1782956576,boost,normal,8199.22,1.51271,-232.8,68.9,157.195,45.1899,6.28747,-0.181065,15.4617,-0.133495,100.573,107.5,14.6353,49.8,116.053
16,1782956597,boost,normal,8181.19,1.4771,-82.8043,68.9,162.268,45.6147,6.28747,-0.220743,15.2571,-0.10901,101.632,107.5,15.4066,49.8,116.897
16,1782956616,boost,normal,8221.83,1.48521,-186.461,68.9,186.591,45.4846,6.61688,-0.16495,15.1648,-0.0851652,98.3807,107.5,14.77,49.8,113.546
16,1782956631,boost,normal,8129.02,1.50348,-174.59,68.9,190.049,44.5238,6.61688,-0.148411,15.2376,-0.132968,97.717,105,15.2926,49.8,112.999
16,1782956652,boost,normal,8093.1,1.51195,-162.186,68.9,191.522,46.0801,6.61688,-0.14136,15.4442,-0.0997366,98.1502,107.5,15.3952,49.8,113.604
16,1782956673,boost,normal,7925.35,1.50002,-228.679,68.9,190.583,45.4168,6.61688,-0.160906,15.7318,-0.13798,96.9433,107.5,15.3865,49.8,112.663
